               6        6.5          7        7.5          8        8.5          9        9.5         10       10.5         11       11.5         12       12.5         13       13.5         14       14.5         15       15.5

33.350 |   3994.550   2895.995   2114.531   1553.052   1136.408    841.808    625.336    465.409    346.722    258.318    192.283    142.860    105.829     78.078     57.297     41.766     30.195     21.613     15.288     10.663  |  14928.001
33.400 |   4136.898   3000.538   2191.945   1610.793   1179.379    874.243    649.939    484.151    361.052    269.308    200.734    149.370    110.850     81.951     60.284     44.065     31.959     22.961     16.311     11.433  |  15488.165
33.450 |   4284.206   3108.747   2272.090   1670.583   1223.884    907.843    675.430    503.574    375.907    280.704    209.499    156.125    116.063     85.976     63.390     46.459     33.799     24.370     17.383     12.243  |  16068.274
33.500 |   4436.646   3220.750   2355.064   1732.497   1269.978    942.649    701.843    523.704    391.305    292.521    218.591    163.135    121.474     90.157     66.619     48.950     35.717     25.841     18.505     13.093  |  16669.041
33.550 |   4594.400   3336.683   2440.967   1796.609   1317.719    978.707    729.211    544.566    407.268    304.775    228.022    170.409    127.093     94.500     69.976     51.543     37.716     27.376     19.679     13.984  |  17291.203
33.600 |   4757.653   3456.684   2529.903   1862.999   1367.166   1016.061    757.569    566.188    423.816    317.480    237.804    177.957    132.925     99.011     73.466     54.241     39.798     28.978     20.906     14.919  |  17935.524
33.650 |   4926.599   3580.896   2621.980   1931.749   1418.382   1054.759    786.953    588.596    440.970    330.655    247.950    185.788    138.980    103.697     77.094     57.048     41.966     30.649     22.189     15.897  |  18602.795
33.700 |   5101.436   3709.470   2717.311   2002.942   1471.429   1094.849    817.401    611.821    458.753    344.316    258.474    193.913    145.264    108.563     80.863     59.967     44.224     32.391     23.528     16.922  |  19293.837
33.750 |   5282.373   3842.558   2816.011   2076.668   1526.375   1136.382    848.951    635.893    477.188    358.481    269.390    202.344    151.787    113.616     84.780     63.002     46.574     34.207     24.926     17.994  |  20009.499
33.800 |   5469.622   3980.320   2918.200   2153.017   1583.287   1179.412    881.645    660.841    496.299    373.170    280.711    211.091    158.558    118.863     88.850     66.159     49.020     36.099     26.386     19.115  |  20750.663
33.850 |   5663.404   4122.922   3024.002   2232.082   1642.237   1223.991    915.523    686.700    516.112    388.401    292.454    220.166    165.585    124.312     93.078     69.440     51.565     38.070     27.908     20.286  |  21518.239
33.900 |   5863.950   4270.534   3133.547   2313.962   1703.298   1270.176    950.630    713.502    536.652    404.196    304.634    229.582    172.878    129.969     97.471     72.852     54.213     40.123     29.496     21.510  |  22313.174
33.950 |   6071.496   4423.333   3246.966   2398.757   1766.547   1318.027    987.010    741.281    557.947    420.574    317.268    239.351    180.447    135.843    102.034     76.398     56.968     42.260     31.152     22.788  |  23136.446
34.000 |   6286.287   4581.504   3364.399   2486.572   1832.063   1367.603   1024.710    770.075    580.023    437.557    330.371    249.486    188.303    141.942    106.773     80.083     59.833     44.486     32.877     24.122  |  23989.070
34.050 |   6508.578   4745.235   3485.988   2577.515   1899.928   1418.968   1063.778    799.921    602.911    455.169    343.963    260.002    196.456    148.274    111.696     83.913     62.813     46.802     34.675     25.514  |  24872.097
34.100 |   6738.631   4914.723   3611.881   2671.698   1970.226   1472.186   1104.265    830.856    626.640    473.432    358.061    270.913    204.918    154.847    116.809     87.893     65.911     49.213     36.548     26.966  |  25786.616
34.150 |   6976.719   5090.172   3742.231   2769.238   2043.045   1527.325   1146.222    862.923    651.241    492.371    372.684    282.232    213.700    161.672    122.119     92.028     69.132     51.721     38.499     28.480  |  26733.755
34.200 |   7223.123   5271.792   3877.198   2870.256   2118.477   1584.455   1189.704    896.161    676.748    512.011    387.852    293.977    222.813    168.757    127.635     96.325     72.481     54.331     40.530     30.058  |  27714.683
34.250 |   7478.135   5459.801   4016.945   2974.875   2196.617   1643.648   1234.766    930.615    703.193    532.378    403.585    306.162    232.272    176.112    133.362    100.790     75.963     57.045     42.645     31.703  |  28730.611
34.300 |   7742.056   5654.425   4161.642   3083.225   2277.561   1704.980   1281.466    966.330    730.612    553.499    419.905    318.805    242.088    183.747    139.310    105.428     79.582     59.869     44.847     33.418  |  29782.794
34.350 |   8015.199   5855.897   4311.466   3195.441   2361.412   1768.528   1329.864   1003.351    759.040    575.404    436.833    331.922    252.275    191.674    145.487    110.247     83.343     62.806     47.138     35.203  |  30872.530
34.400 |   8297.887   6064.459   4466.600   3311.659   2448.274   1834.374   1380.023   1041.727    788.515    598.120    454.393    345.532    262.847    199.902    151.901    115.253     87.253     65.860     49.523     37.064  |  32001.167
34.450 |   8590.455   6280.363   4627.232   3432.025   2538.256   1902.599   1432.008   1081.509    819.076    621.678    472.608    359.653    273.820    208.445    158.563    120.453     91.316     69.035     52.004     39.001  |  33170.099
34.500 |   8893.249   6503.867   4793.558   3556.687   2631.471   1973.293   1485.884   1122.748    850.764    646.110    491.503    374.305    285.207    217.313    165.480    125.855     95.539     72.337     54.586     41.018  |  34380.772
34.550 |   9206.627   6735.239   4965.781   3685.799   2728.036   2046.543   1541.722   1165.498    883.620    671.449    511.104    389.507    297.025    226.519    172.662    131.467     99.927     75.770     57.272     43.118  |  35634.683
34.600 |   9530.960   6974.758   5144.111   3819.521   2828.071   2122.444   1599.593   1209.814    917.687    697.727    531.436    405.280    309.291    236.075    180.121    137.296    104.487     79.339     60.066     45.304  |  36933.382
34.650 |   9866.632   7222.711   5328.764   3958.018   2931.703   2201.091   1659.572   1255.755    953.012    724.982    552.528    421.647    322.021    245.997    187.867    143.351    109.225     83.050     62.972     47.579  |  38278.476
34.700 |  10214.041   7479.396   5519.967   4101.461   3039.061   2282.585   1721.736   1303.381    989.640    753.248    574.408    438.629    335.233    256.296    195.909    149.640    114.149     86.907     65.994     49.947  |  39671.630
34.750 |  10573.598   7745.122   5717.952   4250.027   3150.280   2367.030   1786.166   1352.753   1027.620    782.565    597.106    456.250    348.945    266.988    204.261    156.173    119.265     90.916     69.138     52.411  |  41114.568
34.800 |  10945.729   8020.209   5922.960   4403.901   3265.500   2454.532   1852.944   1403.937   1067.002    812.971    620.653    474.535    363.176    278.088    212.934    162.959    124.581     95.084     72.406     54.975  |  42609.076
34.850 |  11330.874   8304.985   6135.242   4563.273   3384.864   2545.204   1922.157   1456.999   1107.839    844.507    645.080    493.507    377.947    289.611    221.940    170.008    130.104     99.416     75.806     57.643  |  44157.005
34.900 |  11729.490   8599.794   6355.057   4728.339   3508.523   2639.160   1993.894   1512.009   1150.184    877.215    670.422    513.194    393.277    301.574    231.291    177.330    135.843    103.919     79.340     60.418  |  45760.273
34.950 |  12142.047   8904.991   6582.672   4899.305   3636.632   2736.520   2068.248   1569.038   1194.095    911.140    696.712    533.622    409.188    313.993    241.002    184.935    141.806    108.599     83.016     63.305  |  47420.865
35.000 |  12569.036   9220.941   6818.365   5076.381   3769.352   2837.408   2145.313   1628.161   1239.628    946.326    723.986    554.820    425.703    326.886    251.087    192.834    148.002    113.463     86.837     66.308  |  49140.838

totals | 359449.120 260139.939 189636.314 139088.683 101669.679  75271.920  55922.508  41662.325  31104.164  23256.520  17404.769  13029.995   9752.877   7294.500   5448.695   4062.364   3021.352   2240.248   1654.948   1217.222  |1342328.142

